ticker,expiration,strike,type,openInterest
QQQ,2025-12-19,225.0,put,35.0
QQQ,2025-12-19,229.78,put,1552.0
QQQ,2025-12-19,230.0,put,570.0
QQQ,2025-12-19,234.78,put,330.0
QQQ,2025-12-19,235.0,put,86.0
QQQ,2025-12-19,239.78,put,1350.0
QQQ,2025-12-19,240.0,put,488.0
QQQ,2025-12-19,244.78,put,381.0
QQQ,2025-12-19,245.0,put,51.0
QQQ,2025-12-19,249.78,put,5312.0
QQQ,2025-12-19,250.0,put,1614.0
QQQ,2025-12-19,254.78,put,1812.0
QQQ,2025-12-19,255.0,put,1123.0
QQQ,2025-12-19,259.78,put,1216.0
QQQ,2025-12-19,260.0,put,1121.0
QQQ,2025-12-19,264.78,put,616.0
QQQ,2025-12-19,265.0,put,790.0
QQQ,2025-12-19,269.78,put,7311.0
QQQ,2025-12-19,270.0,put,1075.0
QQQ,2025-12-19,274.78,put,1056.0
QQQ,2025-12-19,275.0,put,974.0
QQQ,2025-12-19,279.78,put,6019.0
QQQ,2025-12-19,280.0,put,6053.0
QQQ,2025-12-19,284.78,put,6275.0
QQQ,2025-12-19,285.0,put,2935.0
QQQ,2025-12-19,289.78,put,4919.0
QQQ,2025-12-19,290.0,put,2734.0
QQQ,2025-12-19,294.78,put,1524.0
QQQ,2025-12-19,295.0,put,54.0
QQQ,2025-12-19,299.78,put,7571.0
QQQ,2025-12-19,300.0,put,812.0
QQQ,2025-12-19,304.78,put,2102.0
QQQ,2025-12-19,305.0,put,206.0
QQQ,2025-12-19,309.78,put,4567.0
QQQ,2025-12-19,310.0,put,3199.0
QQQ,2025-12-19,314.78,put,897.0
QQQ,2025-12-19,315.0,put,204.0
QQQ,2025-12-19,319.78,put,6602.0
QQQ,2025-12-19,320.0,put,3599.0
QQQ,2025-12-19,324.78,put,5007.0
QQQ,2025-12-19,325.0,put,1898.0
QQQ,2025-12-19,329.78,put,2577.0
QQQ,2025-12-19,330.0,put,1217.0
QQQ,2025-12-19,334.78,put,1344.0
QQQ,2025-12-19,335.0,put,993.0
QQQ,2025-12-19,339.78,put,6721.0
QQQ,2025-12-19,340.0,put,4827.0
QQQ,2025-12-19,344.78,put,9095.0
QQQ,2025-12-19,345.0,put,146.0
QQQ,2025-12-19,349.78,put,5753.0
QQQ,2025-12-19,350.0,put,1187.0
QQQ,2025-12-19,354.78,put,2938.0
QQQ,2025-12-19,355.0,put,596.0
QQQ,2025-12-19,359.78,put,5028.0
QQQ,2025-12-19,360.0,put,2896.0
QQQ,2025-12-19,364.78,put,1867.0
QQQ,2025-12-19,365.0,put,368.0
QQQ,2025-12-19,369.78,put,18254.0
QQQ,2025-12-19,370.0,put,614.0
QQQ,2025-12-19,374.78,put,3944.0
QQQ,2025-12-19,375.0,put,1417.0
QQQ,2025-12-19,379.78,put,5456.0
QQQ,2025-12-19,380.0,put,401.0
QQQ,2025-12-19,384.78,put,5501.0
QQQ,2025-12-19,385.0,put,93.0
QQQ,2025-12-19,389.78,put,3987.0
QQQ,2025-12-19,390.0,put,415.0
QQQ,2025-12-19,394.78,put,2962.0
QQQ,2025-12-19,395.0,put,122.0
QQQ,2025-12-19,399.78,put,34907.0
QQQ,2025-12-19,400.0,put,236.0
QQQ,2025-12-19,404.78,put,7074.0
QQQ,2025-12-19,405.0,put,150.0
QQQ,2025-12-19,409.78,put,5347.0
QQQ,2025-12-19,410.0,put,155.0
QQQ,2025-12-19,414.78,put,5233.0
QQQ,2025-12-19,415.0,put,1920.0
QQQ,2025-12-19,419.78,put,6676.0
QQQ,2025-12-19,420.0,put,275.0
QQQ,2025-12-19,424.78,put,6640.0
QQQ,2025-12-19,425.0,put,316.0
QQQ,2025-12-19,429.78,put,1343.0
QQQ,2025-12-19,430.0,put,21714.0
QQQ,2025-12-19,434.78,put,3567.0
QQQ,2025-12-19,435.0,put,34.0
QQQ,2025-12-19,439.78,put,1098.0
QQQ,2025-12-19,440.0,put,14889.0
QQQ,2025-12-19,444.78,put,2840.0
QQQ,2025-12-19,445.0,put,181.0
QQQ,2025-12-19,449.78,put,1523.0
QQQ,2025-12-19,450.0,put,10163.0
QQQ,2025-12-19,454.78,put,2690.0
QQQ,2025-12-19,455.0,put,47.0
QQQ,2025-12-19,459.78,put,621.0
QQQ,2025-12-19,460.0,put,12547.0
QQQ,2025-12-19,464.78,put,3268.0
QQQ,2025-12-19,465.0,put,2.0
QQQ,2025-12-19,469.78,put,1248.0
QQQ,2025-12-19,470.0,put,8455.0
QQQ,2025-12-19,474.78,put,6112.0
QQQ,2025-12-19,475.0,put,1.0
QQQ,2025-12-19,479.78,put,519.0
QQQ,2025-12-19,480.0,put,8159.0
QQQ,2025-12-19,484.78,put,9145.0
QQQ,2025-12-19,489.78,put,2462.0
QQQ,2025-12-19,490.0,put,10342.0
QQQ,2025-12-19,494.78,put,1396.0
QQQ,2025-12-19,499.78,put,436.0
QQQ,2025-12-19,500.0,put,11707.0
QQQ,2025-12-19,504.78,put,1664.0
QQQ,2025-12-19,509.78,put,1026.0
QQQ,2025-12-19,510.0,put,5085.0
QQQ,2025-12-19,514.78,put,5538.0
QQQ,2025-12-19,515.0,put,0.0
QQQ,2025-12-19,519.78,put,827.0
QQQ,2025-12-19,520.0,put,4009.0
QQQ,2025-12-19,524.78,put,2577.0
QQQ,2025-12-19,529.78,put,2090.0
QQQ,2025-12-19,534.78,put,1532.0
QQQ,2025-12-19,539.78,put,945.0
QQQ,2025-12-19,544.78,put,3937.0
QQQ,2025-12-19,545.0,put,0.0
QQQ,2025-12-19,549.78,put,2099.0
QQQ,2025-12-19,554.78,put,7145.0
QQQ,2025-12-19,559.78,put,862.0
QQQ,2025-12-19,564.78,put,463.0
QQQ,2025-12-19,569.78,put,147.0
QQQ,2025-12-19,574.78,put,168.0
QQQ,2025-12-19,579.78,put,178.0
QQQ,2025-12-19,580.0,put,0.0
QQQ,2025-12-19,584.78,put,35.0
QQQ,2025-12-19,589.78,put,3.0
QQQ,2025-12-19,594.78,put,0.0
QQQ,2025-12-19,599.78,put,0.0
QQQ,2025-12-19,604.78,put,0.0
QQQ,2025-12-19,609.78,put,0.0
QQQ,2025-12-19,615.0,put,0.0
QQQ,2025-12-19,620.0,put,0.0
QQQ,2025-12-19,625.0,put,0.0
QQQ,2025-12-19,630.0,put,0.0
QQQ,2025-12-19,640.0,put,0.0
QQQ,2025-12-19,645.0,put,0.0
QQQ,2025-12-19,650.0,put,0.0
QQQ,2025-12-19,660.0,put,0.0
QQQ,2025-12-19,665.0,put,0.0
QQQ,2025-12-19,670.0,put,0.0
QQQ,2025-12-19,680.0,put,0.0
QQQ,2025-12-19,695.0,put,0.0
QQQ,2025-12-19,700.0,put,0.0
QQQ,2025-12-19,705.0,put,0.0
QQQ,2025-12-19,710.0,put,0.0
QQQ,2025-12-19,715.0,put,0.0
QQQ,2025-12-19,735.0,put,0.0
QQQ,2025-12-19,740.0,put,0.0
QQQ,2025-12-19,745.0,put,0.0
QQQ,2025-12-19,785.0,put,0.0
QQQ,2025-12-31,365.0,call,42.0
QQQ,2025-12-31,370.0,call,18.0
QQQ,2025-12-31,375.0,call,2.0
QQQ,2025-12-31,380.0,call,12.0
QQQ,2025-12-31,385.0,call,7.0
QQQ,2025-12-31,390.0,call,1.0
QQQ,2025-12-31,395.0,call,2.0
QQQ,2025-12-31,400.0,call,43.0
QQQ,2025-12-31,405.0,call,0.0
QQQ,2025-12-31,410.0,call,0.0
QQQ,2025-12-31,415.0,call,0.0
QQQ,2025-12-31,420.0,call,0.0
QQQ,2025-12-31,425.0,call,18.0
QQQ,2025-12-31,430.0,call,0.0
QQQ,2025-12-31,435.0,call,0.0
QQQ,2025-12-31,440.0,call,46.0
QQQ,2025-12-31,445.0,call,7.0
QQQ,2025-12-31,450.0,call,0.0
QQQ,2025-12-31,455.0,call,0.0
QQQ,2025-12-31,460.0,call,69.0
QQQ,2025-12-31,465.0,call,9.0
QQQ,2025-12-31,469.0,call,0.0
QQQ,2025-12-31,470.0,call,21.0
QQQ,2025-12-31,472.0,call,0.0
QQQ,2025-12-31,473.0,call,0.0
QQQ,2025-12-31,474.0,call,4.0
QQQ,2025-12-31,475.0,call,0.0
QQQ,2025-12-31,478.0,call,0.0
QQQ,2025-12-31,479.0,call,1.0
QQQ,2025-12-31,480.0,call,74.0
QQQ,2025-12-31,481.0,call,0.0
QQQ,2025-12-31,482.0,call,4.0
QQQ,2025-12-31,483.0,call,0.0
QQQ,2025-12-31,484.0,call,0.0
QQQ,2025-12-31,485.0,call,0.0
QQQ,2025-12-31,486.0,call,3.0
QQQ,2025-12-31,487.0,call,0.0
QQQ,2025-12-31,488.0,call,0.0
QQQ,2025-12-31,489.0,call,8.0
QQQ,2025-12-31,490.0,call,0.0
QQQ,2025-12-31,491.0,call,0.0
QQQ,2025-12-31,492.0,call,11.0
QQQ,2025-12-31,494.0,call,0.0
QQQ,2025-12-31,495.0,call,17.0
QQQ,2025-12-31,496.0,call,0.0
QQQ,2025-12-31,497.0,call,0.0
QQQ,2025-12-31,498.0,call,0.0
QQQ,2025-12-31,499.0,call,0.0
QQQ,2025-12-31,500.0,call,0.0
QQQ,2025-12-31,501.0,call,0.0
QQQ,2025-12-31,502.0,call,7.0
QQQ,2025-12-31,503.0,call,0.0
QQQ,2025-12-31,504.0,call,0.0
QQQ,2025-12-31,505.0,call,79.0
QQQ,2025-12-31,506.0,call,0.0
QQQ,2025-12-31,507.0,call,0.0
QQQ,2025-12-31,508.0,call,0.0
QQQ,2025-12-31,509.0,call,0.0
QQQ,2025-12-31,510.0,call,104.0
QQQ,2025-12-31,511.0,call,0.0
QQQ,2025-12-31,512.0,call,0.0
QQQ,2025-12-31,513.0,call,29.0
QQQ,2025-12-31,514.0,call,0.0
QQQ,2025-12-31,515.0,call,0.0
QQQ,2025-12-31,516.0,call,0.0
QQQ,2025-12-31,517.0,call,0.0
QQQ,2025-12-31,518.0,call,0.0
QQQ,2025-12-31,519.0,call,181.0
QQQ,2025-12-31,520.0,call,310.0
QQQ,2025-12-31,521.0,call,0.0
QQQ,2025-12-31,522.0,call,78.0
QQQ,2025-12-31,523.0,call,0.0
QQQ,2025-12-31,524.0,call,0.0
QQQ,2025-12-31,525.0,call,0.0
QQQ,2025-12-31,526.0,call,46.0
QQQ,2025-12-31,527.0,call,141.0
QQQ,2025-12-31,528.0,call,0.0
QQQ,2025-12-31,529.0,call,0.0
QQQ,2025-12-31,530.0,call,155.0
QQQ,2025-12-31,531.0,call,0.0
QQQ,2025-12-31,532.0,call,12.0
QQQ,2025-12-31,533.0,call,11.0
QQQ,2025-12-31,534.0,call,0.0
QQQ,2025-12-31,535.0,call,0.0
QQQ,2025-12-31,536.0,call,0.0
QQQ,2025-12-31,537.0,call,0.0
QQQ,2025-12-31,538.0,call,248.0
QQQ,2025-12-31,539.0,call,0.0
QQQ,2025-12-31,540.0,call,0.0
QQQ,2025-12-31,541.0,call,0.0
QQQ,2025-12-31,542.0,call,0.0
QQQ,2025-12-31,543.0,call,4.0
QQQ,2025-12-31,544.0,call,8.0
QQQ,2025-12-31,545.0,call,0.0
QQQ,2025-12-31,546.0,call,0.0
QQQ,2025-12-31,547.0,call,8.0
QQQ,2025-12-31,548.0,call,2.0
QQQ,2025-12-31,549.0,call,0.0
QQQ,2025-12-31,550.0,call,262.0
QQQ,2025-12-31,551.0,call,28.0
QQQ,2025-12-31,552.0,call,0.0
QQQ,2025-12-31,553.0,call,6.0
QQQ,2025-12-31,554.0,call,0.0
QQQ,2025-12-31,555.0,call,1040.0
QQQ,2025-12-31,556.0,call,1.0
QQQ,2025-12-31,557.0,call,0.0
QQQ,2025-12-31,558.0,call,0.0
QQQ,2025-12-31,560.0,call,91.0
QQQ,2025-12-31,561.0,call,0.0
QQQ,2025-12-31,562.0,call,0.0
QQQ,2025-12-31,563.0,call,0.0
QQQ,2025-12-31,564.0,call,4.0
QQQ,2025-12-31,565.0,call,36.0
QQQ,2025-12-31,566.0,call,0.0
QQQ,2025-12-31,567.0,call,0.0
QQQ,2025-12-31,568.0,call,0.0
QQQ,2025-12-31,569.0,call,0.0
QQQ,2025-12-31,570.0,call,0.0
QQQ,2025-12-31,571.0,call,21.0
QQQ,2025-12-31,572.0,call,0.0
QQQ,2025-12-31,573.0,call,0.0
QQQ,2025-12-31,575.0,call,19.0
QQQ,2025-12-31,580.0,call,461.0
QQQ,2025-12-31,585.0,call,0.0
QQQ,2025-12-31,590.0,call,349.0
QQQ,2025-12-31,595.0,call,0.0
QQQ,2025-12-31,600.0,call,379.0
QQQ,2025-12-31,605.0,call,0.0
QQQ,2025-12-31,610.0,call,0.0
QQQ,2025-12-31,615.0,call,0.0
QQQ,2025-12-31,620.0,call,276.0
QQQ,2025-12-31,625.0,call,236.0
QQQ,2025-12-31,630.0,call,0.0
QQQ,2025-12-31,635.0,call,0.0
QQQ,2025-12-31,640.0,call,0.0
QQQ,2025-12-31,645.0,call,0.0
QQQ,2025-12-31,650.0,call,40.0
QQQ,2025-12-31,655.0,call,0.0
QQQ,2025-12-31,660.0,call,0.0
QQQ,2025-12-31,665.0,call,101.0
QQQ,2025-12-31,670.0,call,34.0
QQQ,2025-12-31,675.0,call,0.0
QQQ,2025-12-31,680.0,call,336.0
QQQ,2025-12-31,685.0,call,0.0
QQQ,2025-12-31,690.0,call,26.0
QQQ,2025-12-31,365.0,put,490.0
QQQ,2025-12-31,370.0,put,177.0
QQQ,2025-12-31,375.0,put,424.0
QQQ,2025-12-31,380.0,put,406.0
QQQ,2025-12-31,385.0,put,135.0
QQQ,2025-12-31,390.0,put,278.0
QQQ,2025-12-31,395.0,put,325.0
QQQ,2025-12-31,400.0,put,613.0
QQQ,2025-12-31,405.0,put,383.0
QQQ,2025-12-31,410.0,put,261.0
QQQ,2025-12-31,415.0,put,200.0
QQQ,2025-12-31,420.0,put,263.0
QQQ,2025-12-31,425.0,put,303.0
QQQ,2025-12-31,430.0,put,122.0
QQQ,2025-12-31,435.0,put,163.0
QQQ,2025-12-31,440.0,put,101.0
QQQ,2025-12-31,445.0,put,150.0
QQQ,2025-12-31,450.0,put,265.0
QQQ,2025-12-31,455.0,put,35.0
QQQ,2025-12-31,460.0,put,1703.0
QQQ,2025-12-31,465.0,put,69.0
QQQ,2025-12-31,469.0,put,14.0
QQQ,2025-12-31,470.0,put,305.0
QQQ,2025-12-31,471.0,put,9.0
QQQ,2025-12-31,472.0,put,134.0
QQQ,2025-12-31,473.0,put,35.0
QQQ,2025-12-31,474.0,put,14.0
QQQ,2025-12-31,475.0,put,1057.0
QQQ,2025-12-31,476.0,put,100.0
QQQ,2025-12-31,477.0,put,5.0
QQQ,2025-12-31,478.0,put,179.0
QQQ,2025-12-31,479.0,put,139.0
QQQ,2025-12-31,480.0,put,272.0
QQQ,2025-12-31,481.0,put,36.0
QQQ,2025-12-31,482.0,put,13.0
QQQ,2025-12-31,483.0,put,8.0
QQQ,2025-12-31,484.0,put,3.0
QQQ,2025-12-31,485.0,put,201.0
QQQ,2025-12-31,486.0,put,2.0
QQQ,2025-12-31,487.0,put,4.0
QQQ,2025-12-31,488.0,put,13.0
QQQ,2025-12-31,489.0,put,7.0
QQQ,2025-12-31,490.0,put,99.0
QQQ,2025-12-31,491.0,put,17.0
QQQ,2025-12-31,492.0,put,3.0
QQQ,2025-12-31,493.0,put,6.0
QQQ,2025-12-31,494.0,put,3.0
QQQ,2025-12-31,495.0,put,38.0
QQQ,2025-12-31,496.0,put,3.0
QQQ,2025-12-31,497.0,put,18.0
QQQ,2025-12-31,498.0,put,66.0
QQQ,2025-12-31,499.0,put,81.0
QQQ,2025-12-31,500.0,put,332.0
QQQ,2025-12-31,501.0,put,28.0
QQQ,2025-12-31,502.0,put,27.0
QQQ,2025-12-31,503.0,put,221.0
QQQ,2025-12-31,504.0,put,52.0
QQQ,2025-12-31,505.0,put,110.0
QQQ,2025-12-31,506.0,put,51.0
QQQ,2025-12-31,507.0,put,102.0
QQQ,2025-12-31,508.0,put,118.0
QQQ,2025-12-31,509.0,put,19.0
QQQ,2025-12-31,510.0,put,364.0
QQQ,2025-12-31,511.0,put,4.0
QQQ,2025-12-31,512.0,put,12.0
QQQ,2025-12-31,513.0,put,105.0
QQQ,2025-12-31,514.0,put,100.0
QQQ,2025-12-31,515.0,put,146.0
QQQ,2025-12-31,516.0,put,45.0
QQQ,2025-12-31,517.0,put,23.0
QQQ,2025-12-31,518.0,put,108.0
QQQ,2025-12-31,519.0,put,108.0
QQQ,2025-12-31,520.0,put,94.0
QQQ,2025-12-31,521.0,put,9.0
QQQ,2025-12-31,522.0,put,186.0
QQQ,2025-12-31,523.0,put,49.0
QQQ,2025-12-31,524.0,put,90.0
QQQ,2025-12-31,525.0,put,119.0
QQQ,2025-12-31,526.0,put,50.0
QQQ,2025-12-31,527.0,put,28.0
QQQ,2025-12-31,528.0,put,104.0
QQQ,2025-12-31,529.0,put,66.0
QQQ,2025-12-31,530.0,put,417.0
QQQ,2025-12-31,531.0,put,58.0
QQQ,2025-12-31,532.0,put,98.0
QQQ,2025-12-31,533.0,put,13.0
QQQ,2025-12-31,534.0,put,1.0
QQQ,2025-12-31,535.0,put,121.0
QQQ,2025-12-31,536.0,put,9.0
QQQ,2025-12-31,537.0,put,94.0
QQQ,2025-12-31,538.0,put,9.0
QQQ,2025-12-31,539.0,put,50.0
QQQ,2025-12-31,540.0,put,758.0
QQQ,2025-12-31,541.0,put,101.0
QQQ,2025-12-31,542.0,put,296.0
QQQ,2025-12-31,543.0,put,92.0
QQQ,2025-12-31,544.0,put,185.0
QQQ,2025-12-31,545.0,put,215.0
QQQ,2025-12-31,546.0,put,181.0
QQQ,2025-12-31,547.0,put,51.0
QQQ,2025-12-31,548.0,put,198.0
QQQ,2025-12-31,549.0,put,125.0
QQQ,2025-12-31,550.0,put,57.0
QQQ,2025-12-31,551.0,put,1.0
QQQ,2025-12-31,552.0,put,1.0
QQQ,2025-12-31,553.0,put,4.0
QQQ,2025-12-31,554.0,put,1.0
QQQ,2025-12-31,555.0,put,16.0
QQQ,2025-12-31,556.0,put,2.0
QQQ,2025-12-31,558.0,put,3.0
QQQ,2025-12-31,559.0,put,2.0
QQQ,2025-12-31,560.0,put,6.0
QQQ,2025-12-31,562.0,put,1.0
QQQ,2025-12-31,564.0,put,1.0
QQQ,2025-12-31,565.0,put,1.0
QQQ,2025-12-31,566.0,put,2.0
QQQ,2025-12-31,567.0,put,4.0
QQQ,2025-12-31,568.0,put,2.0
QQQ,2025-12-31,569.0,put,1.0
QQQ,2025-12-31,570.0,put,11.0
QQQ,2025-12-31,571.0,put,5.0
QQQ,2025-12-31,572.0,put,28.0
QQQ,2025-12-31,573.0,put,107.0
QQQ,2025-12-31,575.0,put,702.0
QQQ,2025-12-31,580.0,put,1231.0
QQQ,2025-12-31,585.0,put,107.0
QQQ,2025-12-31,590.0,put,31.0
QQQ,2025-12-31,595.0,put,0.0
QQQ,2025-12-31,600.0,put,0.0
QQQ,2025-12-31,605.0,put,0.0
QQQ,2025-12-31,610.0,put,0.0
QQQ,2025-12-31,620.0,put,0.0
QQQ,2025-12-31,625.0,put,0.0
QQQ,2025-12-31,630.0,put,0.0
QQQ,2025-12-31,640.0,put,0.0
QQQ,2026-01-16,174.78,call,88.0
QQQ,2026-01-16,175.0,call,10.0
QQQ,2026-01-16,179.78,call,88.0
QQQ,2026-01-16,180.0,call,90.0
QQQ,2026-01-16,184.78,call,11.0
QQQ,2026-01-16,185.0,call,1.0
QQQ,2026-01-16,189.78,call,5.0
QQQ,2026-01-16,190.0,call,6.0
QQQ,2026-01-16,194.78,call,2.0
QQQ,2026-01-16,195.0,call,1.0
QQQ,2026-01-16,199.78,call,255.0
QQQ,2026-01-16,200.0,call,250.0
QQQ,2026-01-16,204.78,call,18.0
QQQ,2026-01-16,205.0,call,2.0
QQQ,2026-01-16,209.78,call,18.0
QQQ,2026-01-16,210.0,call,5.0
QQQ,2026-01-16,214.78,call,2.0
QQQ,2026-01-16,215.0,call,0.0
QQQ,2026-01-16,219.78,call,15.0
QQQ,2026-01-16,220.0,call,13.0
QQQ,2026-01-16,224.78,call,4.0
QQQ,2026-01-16,225.0,call,3.0
QQQ,2026-01-16,229.78,call,5.0
QQQ,2026-01-16,230.0,call,1.0
QQQ,2026-01-16,234.78,call,20.0
QQQ,2026-01-16,235.0,call,6.0
QQQ,2026-01-16,239.78,call,16.0
QQQ,2026-01-16,240.0,call,13.0
QQQ,2026-01-16,244.78,call,4.0
QQQ,2026-01-16,245.0,call,2.0
QQQ,2026-01-16,249.78,call,52.0
QQQ,2026-01-16,250.0,call,17.0
QQQ,2026-01-16,254.78,call,17.0
QQQ,2026-01-16,255.0,call,5.0
QQQ,2026-01-16,259.78,call,26.0
QQQ,2026-01-16,260.0,call,14.0
QQQ,2026-01-16,264.78,call,43.0
QQQ,2026-01-16,265.0,call,21.0
QQQ,2026-01-16,269.78,call,25.0
QQQ,2026-01-16,270.0,call,18.0
QQQ,2026-01-16,274.78,call,19.0
QQQ,2026-01-16,275.0,call,8.0
QQQ,2026-01-16,279.78,call,40.0
QQQ,2026-01-16,280.0,call,0.0
QQQ,2026-01-16,284.78,call,30.0
QQQ,2026-01-16,285.0,call,1.0
QQQ,2026-01-16,289.78,call,38.0
QQQ,2026-01-16,290.0,call,12.0
QQQ,2026-01-16,294.78,call,65.0
QQQ,2026-01-16,295.0,call,2.0
QQQ,2026-01-16,299.78,call,209.0
QQQ,2026-01-16,300.0,call,57.0
QQQ,2026-01-16,304.78,call,28.0
QQQ,2026-01-16,305.0,call,20.0
QQQ,2026-01-16,309.78,call,89.0
QQQ,2026-01-16,310.0,call,28.0
QQQ,2026-01-16,314.78,call,51.0
QQQ,2026-01-16,315.0,call,21.0
QQQ,2026-01-16,319.78,call,240.0
QQQ,2026-01-16,320.0,call,99.0
QQQ,2026-01-16,324.78,call,49.0
QQQ,2026-01-16,325.0,call,9.0
QQQ,2026-01-16,329.78,call,42.0
QQQ,2026-01-16,330.0,call,11.0
QQQ,2026-01-16,334.78,call,45.0
QQQ,2026-01-16,335.0,call,20.0
QQQ,2026-01-16,339.78,call,92.0
QQQ,2026-01-16,340.0,call,103.0
QQQ,2026-01-16,344.78,call,60.0
QQQ,2026-01-16,345.0,call,52.0
QQQ,2026-01-16,349.78,call,411.0
QQQ,2026-01-16,350.0,call,111.0
QQQ,2026-01-16,354.78,call,68.0
QQQ,2026-01-16,355.0,call,64.0
QQQ,2026-01-16,359.78,call,313.0
QQQ,2026-01-16,360.0,call,139.0
QQQ,2026-01-16,364.78,call,137.0
QQQ,2026-01-16,365.0,call,46.0
QQQ,2026-01-16,369.78,call,52.0
QQQ,2026-01-16,370.0,call,81.0
QQQ,2026-01-16,374.78,call,145.0
QQQ,2026-01-16,375.0,call,21.0
QQQ,2026-01-16,379.78,call,1201.0
QQQ,2026-01-16,380.0,call,113.0
QQQ,2026-01-16,384.78,call,573.0
QQQ,2026-01-16,385.0,call,44.0
QQQ,2026-01-16,389.78,call,2633.0
QQQ,2026-01-16,390.0,call,93.0
QQQ,2026-01-16,394.78,call,4143.0
QQQ,2026-01-16,395.0,call,286.0
QQQ,2026-01-16,399.78,call,1071.0
QQQ,2026-01-16,400.0,call,895.0
QQQ,2026-01-16,404.78,call,1847.0
QQQ,2026-01-16,405.0,call,32.0
QQQ,2026-01-16,409.78,call,158.0
QQQ,2026-01-16,410.0,call,427.0
QQQ,2026-01-16,414.78,call,459.0
QQQ,2026-01-16,415.0,call,30.0
QQQ,2026-01-16,419.78,call,191.0
QQQ,2026-01-16,420.0,call,303.0
QQQ,2026-01-16,424.78,call,2193.0
QQQ,2026-01-16,425.0,call,25.0
QQQ,2026-01-16,429.78,call,122.0
QQQ,2026-01-16,430.0,call,452.0
QQQ,2026-01-16,434.78,call,197.0
QQQ,2026-01-16,435.0,call,30.0
QQQ,2026-01-16,439.78,call,842.0
QQQ,2026-01-16,440.0,call,2219.0
QQQ,2026-01-16,444.78,call,1596.0
QQQ,2026-01-16,445.0,call,35.0
QQQ,2026-01-16,449.78,call,754.0
QQQ,2026-01-16,450.0,call,5518.0
QQQ,2026-01-16,454.78,call,554.0
QQQ,2026-01-16,455.0,call,11.0
QQQ,2026-01-16,459.78,call,370.0
QQQ,2026-01-16,460.0,call,1359.0
QQQ,2026-01-16,464.78,call,353.0
QQQ,2026-01-16,465.0,call,23.0
QQQ,2026-01-16,469.78,call,437.0
QQQ,2026-01-16,470.0,call,1191.0
QQQ,2026-01-16,474.78,call,540.0
QQQ,2026-01-16,475.0,call,98.0
QQQ,2026-01-16,479.78,call,629.0
QQQ,2026-01-16,480.0,call,640.0
QQQ,2026-01-16,484.78,call,768.0
QQQ,2026-01-16,485.0,call,161.0
QQQ,2026-01-16,489.78,call,174.0
QQQ,2026-01-16,490.0,call,564.0
QQQ,2026-01-16,494.78,call,1368.0
QQQ,2026-01-16,495.0,call,25.0
QQQ,2026-01-16,499.78,call,552.0
QQQ,2026-01-16,500.0,call,2956.0
QQQ,2026-01-16,504.78,call,516.0
QQQ,2026-01-16,505.0,call,53.0
QQQ,2026-01-16,509.78,call,267.0
QQQ,2026-01-16,510.0,call,1295.0
QQQ,2026-01-16,514.78,call,609.0
QQQ,2026-01-16,515.0,call,2.0
QQQ,2026-01-16,519.78,call,203.0
QQQ,2026-01-16,520.0,call,2170.0
QQQ,2026-01-16,524.78,call,1508.0
QQQ,2026-01-16,525.0,call,206.0
QQQ,2026-01-16,529.78,call,678.0
QQQ,2026-01-16,530.0,call,4529.0
QQQ,2026-01-16,534.78,call,849.0
QQQ,2026-01-16,535.0,call,196.0
QQQ,2026-01-16,539.78,call,787.0
QQQ,2026-01-16,540.0,call,2632.0
QQQ,2026-01-16,544.78,call,881.0
QQQ,2026-01-16,545.0,call,446.0
QQQ,2026-01-16,549.78,call,1027.0
QQQ,2026-01-16,550.0,call,17932.0
QQQ,2026-01-16,554.78,call,1416.0
QQQ,2026-01-16,555.0,call,466.0
QQQ,2026-01-16,559.78,call,6227.0
QQQ,2026-01-16,560.0,call,504.0
QQQ,2026-01-16,564.78,call,680.0
QQQ,2026-01-16,565.0,call,165.0
QQQ,2026-01-16,569.78,call,1651.0
QQQ,2026-01-16,570.0,call,70.0
QQQ,2026-01-16,574.78,call,2343.0
QQQ,2026-01-16,575.0,call,51.0
QQQ,2026-01-16,579.78,call,1321.0
QQQ,2026-01-16,580.0,call,210.0
QQQ,2026-01-16,584.78,call,1376.0
QQQ,2026-01-16,585.0,call,33.0
QQQ,2026-01-16,589.78,call,792.0
QQQ,2026-01-16,594.78,call,1788.0
QQQ,2026-01-16,599.78,call,2993.0
QQQ,2026-01-16,600.0,call,20.0
QQQ,2026-01-16,604.78,call,1204.0
QQQ,2026-01-16,605.0,call,2.0
QQQ,2026-01-16,609.78,call,1016.0
QQQ,2026-01-16,610.0,call,3.0
QQQ,2026-01-16,615.0,call,2240.0
QQQ,2026-01-16,620.0,call,6950.0
QQQ,2026-01-16,625.0,call,2325.0
QQQ,2026-01-16,630.0,call,667.0
QQQ,2026-01-16,635.0,call,1950.0
QQQ,2026-01-16,640.0,call,2300.0
QQQ,2026-01-16,645.0,call,906.0
QQQ,2026-01-16,650.0,call,3755.0
QQQ,2026-01-16,655.0,call,8794.0
QQQ,2026-01-16,660.0,call,3371.0
QQQ,2026-01-16,665.0,call,1111.0
QQQ,2026-01-16,670.0,call,807.0
QQQ,2026-01-16,675.0,call,1010.0
QQQ,2026-01-16,680.0,call,257.0
QQQ,2026-01-16,685.0,call,115.0
QQQ,2026-01-16,690.0,call,492.0
QQQ,2026-01-16,695.0,call,180.0
QQQ,2026-01-16,700.0,call,723.0
QQQ,2026-01-16,705.0,call,87.0
